enzyme	reaction	cid
Nt_UGT1	0	5280961
Pt_UGT1	0	5280961
At_72B1	0	5280961
At_72E2	0	5280961
Mt_71G1	0	5280961
At_71C1	1	5280961
At_71C2	0	5280961
At_71C3	1	5280961
At_71C4	0	5280961
At_71C5	0	5280961
At_71B8	0	5280961
At_71B6	0	5280961
At_71B5	1	5280961
At_88A1	1	5280961
At_72E2	0	5280961
At_72E3	0	5280961
At_72E1	0	5280961
At_72D1	1	5280961
At_72C1	0	5280961
At_72B3	0	5280961
At_73C4	0	5280961
At_73C5	1	5280961
At_73C6	1	5280961
At_73C1	1	5280961
At_73C7	0	5280961
At_73B2	1	5280961
At_73B3	0	5280961
At_73B4	1	5280961
At_73B5	1	5280961
At_73B1	0	5280961
At_89B1	0	5280961
At_89C1	0	5280961
At_84A3	1	5280961
At_84A4	1	5280961
At_84A2	1	5280961
At_84A1	1	5280961
At_84B1	0	5280961
At_84B2	0	5280961
At_75B1	1	5280961
At_75D1	0	5280961
At_74F1	0	5280961
At_74F2	1	5280961
At_74B1	1	5280961
At_76E5	0	5280961
At_76E4	0	5280961
At_76E2	0	5280961
At_76E12	1	5280961
At_76E11	0	5280961
At_85A4	0	5280961
At_78D2	0	5280961
VVGT1	1	5280961
UGT71G1	1	5280961
UGT78G1	1	5280961
UGT72B10	1	5280961
UGT74P1	1	5280961
UGT73A10	1	5280961
UGT74N1	1	5280961
UGT75L2	1	5280961
UGT85A20	1	5280961
UGT73Q1	1	5280961
UGT73A12	1	5280961
UGT86A5	1	5280961
UGT94E2	1	5280961
UGT84C2	1	5280961
UGT85B2	1	5280961
UGT74H5	1	5280961
UGT88C4	0	5280961
UGT74H6	0	5280961
UGT75E3	1	5280961
TwUGT2	0	5280961
ApUFGT1	1	5280961
ApUFGT2	1	5280961
ApUFGT3	1	5280961
UGT73A17	1	5280961
Fe_88J1	0	637566
Zm_15991	0	637566
Fe_72B19	0	637566
Ct_71E5	0	637566
Zm_51683	0	637566
Os_88C1	0	637566
Zm_43295	0	637566
Rc_GT1	0	637566
Sl_GT5	0	637566
Fi_88A10	0	637566
At_71D1	0	637566
At_71C1	0	637566
Zm_62783	0	637566
Zm_85854	0	637566
Gm_88E3	0	637566
Zm_72068	0	637566
Lc_72B10	0	637566
Nt_UGT1	0	637566
Pt_UGT1	0	637566
At_72B1	0	637566
At_72E2	0	637566
Mt_71G1	0	637566
Mt_78G1	0	637566
PpUGT85A2	1	637566
At_71C1	0	6466
At_71C2	0	6466
At_71C3	0	6466
At_71C4	0	6466
At_71C5	0	6466
At_71B8	0	6466
At_71B6	0	6466
At_71B5	0	6466
At_71B1	0	6466
At_88A1	0	6466
At_72E2	0	6466
At_72E3	0	6466
At_72E1	0	6466
At_72D1	0	6466
At_72C1	0	6466
At_72B3	0	6466
At_72B1	0	6466
At_73C3	0	6466
At_73C4	0	6466
At_73C5	0	6466
At_73C6	0	6466
At_73C1	0	6466
At_73C7	0	6466
At_73B2	0	6466
At_73B3	0	6466
At_73B4	0	6466
At_73B5	0	6466
At_73B1	0	6466
At_89B1	0	6466
At_89C1	0	6466
At_84A3	0	6466
At_84A4	0	6466
At_84A2	0	6466
At_84A1	0	6466
At_84B1	0	6466
At_84B2	0	6466
At_75B1	0	6466
At_75D1	0	6466
At_74F1	0	6466
At_74F2	0	6466
At_74B1	0	6466
At_76E5	0	6466
At_76E4	0	6466
At_76E1	0	6466
At_76E2	0	6466
At_76E12	0	6466
At_76E11	0	6466
At_76C4	0	6466
At_85A5	0	6466
At_85A4	0	6466
At_78D2	0	6466
At_78D1	0	6466
VVGT1	0	6466
UGT71G1	0	6466
UGT78G1	0	6466
UGT72B10	0	6466
UGT74P1	0	6466
UGT73A10	0	6466
UGT74N1	0	6466
UGT75L2	0	6466
UGT85A20	0	6466
UGT73Q1	0	6466
UGT73A12	0	6466
UGT86A5	0	6466
UGT94E2	0	6466
UGT84C2	0	6466
UGT85B2	0	6466
UGT74H5	0	6466
UGT88C4	0	6466
UGT74H6	0	6466
UGT75E3	0	6466
At_71C1	0	92109
At_71C2	0	92109
At_71C3	0	92109
At_71C4	0	92109
At_71C5	0	92109
At_71B8	0	92109
At_71B6	0	92109
At_71B5	0	92109
At_71B1	0	92109
At_88A1	0	92109
At_72E2	0	92109
At_72E3	0	92109
At_72E1	0	92109
At_72D1	0	92109
At_72C1	0	92109
At_72B3	0	92109
At_72B1	0	92109
At_73C3	0	92109
At_73C4	0	92109
At_73C5	0	92109
At_73C6	0	92109
At_73C1	0	92109
At_73C7	0	92109
At_73B2	0	92109
At_73B3	0	92109
At_73B4	0	92109
At_73B1	0	92109
At_89B1	0	92109
At_89C1	0	92109
At_84A3	0	92109
At_84A4	0	92109
At_84A2	0	92109
At_84A1	0	92109
At_84B1	0	92109
At_84B2	0	92109
At_75B1	0	92109
At_75D1	0	92109
At_74F1	0	92109
At_74F2	0	92109
At_74B1	0	92109
At_76E5	0	92109
At_76E4	0	92109
At_76E1	0	92109
At_76E2	0	92109
At_76E12	0	92109
At_76E11	0	92109
At_76C4	0	92109
At_85A5	0	92109
At_85A4	0	92109
At_78D2	0	92109
At_78D1	0	92109
VVGT1	0	92109
UGT71G1	0	92109
UGT78G1	0	92109
UGT72B10	0	92109
UGT74P1	0	92109
UGT73A10	0	92109
UGT74N1	0	92109
UGT75L2	0	92109
UGT85A20	0	92109
UGT73Q1	0	92109
UGT73A12	0	92109
UGT86A5	0	92109
UGT94E2	0	92109
UGT84C2	0	92109
UGT85B2	0	92109
UGT74H5	0	92109
UGT88C4	0	92109
UGT74H6	0	92109
UGT75E3	0	92109
Fe_88J1	0	442793
Zm_15991	0	442793
Fe_72B19	0	442793
Ct_71E5	0	442793
Zm_51683	0	442793
Os_88C1	0	442793
Zm_43295	0	442793
Dc_71F5	0	442793
Rc_GT1	0	442793
Sl_GT5	0	442793
Fi_88A10	0	442793
At_71D1	0	442793
Zm_62783	0	442793
Zm_85854	0	442793
Gm_88E3	0	442793
Zm_72068	0	442793
Lc_72B10	0	442793
Nt_UGT1	0	65243
Pt_UGT1	0	65243
At_72B1	0	65243
At_72E2	0	65243
Mt_71G1	0	65243
Mt_78G1	0	65243
At_71C1	0	439174
At_71C2	0	439174
At_71C3	0	439174
At_71C4	0	439174
At_71C5	0	439174
At_71B8	0	439174
At_71B6	0	439174
At_71B5	0	439174
At_71B1	0	439174
At_88A1	0	439174
At_72E2	0	439174
At_72E3	0	439174
At_72E1	0	439174
At_72D1	0	439174
At_72C1	0	439174
At_72B3	0	439174
At_72B1	0	439174
At_73C3	0	439174
At_73C4	0	439174
At_73C5	0	439174
At_73C6	0	439174
At_73C1	0	439174
At_73B2	0	439174
At_73B3	0	439174
At_73B4	0	439174
At_73B5	0	439174
At_73B1	0	439174
At_89B1	0	439174
At_89C1	0	439174
At_84A3	0	439174
At_84A4	0	439174
At_84A2	0	439174
At_84A1	0	439174
At_84B1	0	439174
At_84B2	0	439174
At_75B1	0	439174
At_75D1	0	439174
At_74F1	0	439174
At_74F2	0	439174
At_74B1	0	439174
At_76E4	0	439174
At_76E1	0	439174
At_76E2	0	439174
At_76E12	0	439174
At_76E11	0	439174
At_85A5	0	439174
At_85A4	0	439174
At_78D2	0	439174
At_78D1	0	439174
VVGT1	0	439174
OleD	0	439174
At_71C1	0	5793
At_71C2	0	5793
At_71C3	0	5793
At_71C4	0	5793
At_71C5	0	5793
At_71B8	0	5793
At_71B6	0	5793
At_71B5	0	5793
At_71B1	0	5793
At_88A1	0	5793
At_72E2	0	5793
At_72E3	0	5793
At_72E1	0	5793
At_72D1	0	5793
At_72C1	0	5793
At_72B3	0	5793
At_72B1	0	5793
At_73C3	0	5793
At_73C4	0	5793
At_73C5	0	5793
At_73C6	0	5793
At_73C1	0	5793
At_73B2	0	5793
At_73B3	0	5793
At_73B4	0	5793
At_73B5	0	5793
At_73B1	0	5793
At_89B1	0	5793
At_89C1	0	5793
At_84A3	0	5793
At_84A4	0	5793
At_84A2	0	5793
At_84A1	0	5793
At_84B1	0	5793
At_84B2	0	5793
At_75B1	0	5793
At_75D1	0	5793
At_74F1	0	5793
At_74F2	0	5793
At_74B1	0	5793
At_76E4	0	5793
At_76E1	0	5793
At_76E2	0	5793
At_76E12	0	5793
At_76E11	0	5793
At_85A5	0	5793
At_85A4	0	5793
At_78D2	0	5793
At_78D1	0	5793
VVGT1	0	5793
UGT73C11	1	10114
Nt_UGT1	0	3001686
Pt_UGT1	0	3001686
At_72B1	0	3001686
At_72E2	0	3001686
Mt_71G1	0	3001686
Mt_78G1	0	3001686
Nt_UGT1	0	227829
Pt_UGT1	0	227829
At_72B1	0	227829
At_72E2	0	227829
Mt_71G1	0	227829
Mt_78G1	0	227829
Nt_UGT1	0	114840
Pt_UGT1	0	114840
At_72B1	0	114840
At_72E2	0	114840
Mt_71G1	0	114840
Mt_78G1	0	114840
Nt_UGT1	0	12310492
Pt_UGT1	0	12310492
At_72B1	0	12310492
At_72E2	0	12310492
Mt_71G1	0	12310492
Mt_78G1	0	12310492
UGT85K14	1	33931
UGT71L2	0	780
Nt_UGT1	0	285033
Pt_UGT1	0	285033
At_72B1	0	285033
At_72E2	0	285033
Mt_71G1	0	285033
Mt_78G1	0	285033
Fe_88J1	0	1738
Zm_15991	0	1738
Fe_72B19	0	1738
Ct_71E5	0	1738
Zm_51683	0	1738
Os_88C1	0	1738
Zm_43295	0	1738
Dc_71F5	0	1738
Rc_GT1	0	1738
Sl_GT5	0	1738
Fi_88A10	0	1738
At_71D1	0	1738
At_71C1	0	1738
Zm_62783	0	1738
Zm_85854	0	1738
Gm_88E3	0	1738
Zm_72068	0	1738
Lc_72B10	0	1738
Nt_UGT1	0	1738
Pt_UGT1	0	1738
At_72B1	0	1738
At_72E2	0	1738
Mt_71G1	0	1738
Mt_78G1	0	1738
Nt_UGT1	0	72303
Pt_UGT1	0	72303
At_72B1	0	72303
At_72E2	0	72303
Mt_71G1	0	72303
Mt_78G1	0	72303
Nt_UGT1	0	5366264
Pt_UGT1	0	5366264
At_72B1	0	5366264
At_72E2	0	5366264
Mt_71G1	0	5366264
Mt_78G1	0	5366264
Nt_UGT1	0	854026
Pt_UGT1	0	854026
At_72B1	0	854026
At_72E2	0	854026
Mt_71G1	0	854026
Mt_78G1	0	854026
Fe_88J1	0	5912039
Zm_15991	0	5912039
Fe_72B19	0	5912039
Ct_71E5	0	5912039
Zm_51683	0	5912039
Os_88C1	0	5912039
Zm_43295	0	5912039
Dc_71F5	0	5912039
Rc_GT1	0	5912039
Sl_GT5	0	5912039
Fi_88A10	0	5912039
At_71D1	0	5912039
At_71C1	0	5912039
Zm_62783	0	5912039
Zm_85854	0	5912039
Gm_88E3	0	5912039
Zm_72068	0	5912039
Lc_72B10	0	5912039
Nt_UGT1	0	155240
Pt_UGT1	0	155240
At_72B1	0	155240
At_72E2	0	155240
Mt_71G1	0	155240
Mt_78G1	0	155240
Nt_UGT1	0	11876195
Pt_UGT1	0	11876195
At_72B1	0	11876195
At_72E2	0	11876195
Mt_71G1	0	11876195
Mt_78G1	0	11876195
At_71C1	0	802
At_71C2	0	802
At_71C3	0	802
At_71C4	0	802
At_71C5	0	802
At_71B8	0	802
At_71B6	0	802
At_71B5	0	802
At_71B1	0	802
At_88A1	0	802
At_72E2	0	802
At_72E3	0	802
At_72E1	0	802
At_72D1	0	802
At_72C1	0	802
At_72B3	0	802
At_72B1	0	802
At_73C3	0	802
At_73C4	0	802
At_73C5	0	802
At_73C6	0	802
At_73C1	0	802
At_73C7	0	802
At_73B2	0	802
At_73B3	0	802
At_73B4	0	802
At_73B5	0	802
At_73B1	0	802
At_89C1	0	802
At_84A3	0	802
At_84A4	0	802
At_84A2	1	802
At_84A1	1	802
At_84B1	1	802
At_84B2	1	802
At_75B1	1	802
At_75D1	0	802
At_74F1	0	802
At_74F2	1	802
At_74B1	0	802
At_76E5	0	802
At_76E4	0	802
At_76E2	0	802
At_76E12	0	802
At_76E11	0	802
At_76C4	0	802
At_85A5	0	802
At_85A4	0	802
At_78D2	0	802
At_78D1	0	802
VVGT1	0	802
UGT71G1	0	802
UGT78G1	0	802
UGT72B10	0	802
UGT74P1	0	802
UGT73A10	0	802
UGT74N1	0	802
UGT75L2	1	802
UGT85A20	0	802
UGT73Q1	0	802
UGT73A12	0	802
UGT86A5	0	802
UGT94E2	0	802
UGT84C2	0	802
UGT85B2	0	802
UGT74H5	0	802
UGT88C4	0	802
UGT74H6	0	802
UGT75E3	0	802
Nt_UGT1	0	23581946
Pt_UGT1	0	23581946
At_72B1	0	23581946
At_72E2	0	23581946
Mt_71G1	0	23581946
Mt_78G1	0	23581946
UGT71L2	0	5281654
Nt_UGT1	0	99514
Pt_UGT1	0	99514
At_72B1	0	99514
At_72E2	0	99514
Mt_71G1	0	99514
Mt_78G1	0	99514
At_71C1	1	5280863
At_71C2	1	5280863
At_71C3	1	5280863
At_71C4	1	5280863
At_71C5	1	5280863
At_71B8	1	5280863
At_71B6	1	5280863
At_71B5	1	5280863
At_71B1	1	5280863
At_88A1	1	5280863
At_72E2	0	5280863
At_72E3	0	5280863
At_72E1	1	5280863
At_72D1	1	5280863
At_72C1	0	5280863
At_72B3	1	5280863
At_72B1	0	5280863
At_73C3	1	5280863
At_73C4	1	5280863
At_73C5	1	5280863
At_73C6	1	5280863
At_73C1	1	5280863
At_73C7	1	5280863
At_73B2	1	5280863
At_73B3	1	5280863
At_73B4	1	5280863
At_73B5	1	5280863
At_73B1	1	5280863
At_89B1	1	5280863
At_89C1	1	5280863
At_84A3	1	5280863
At_84A4	1	5280863
At_84A2	1	5280863
At_84A1	1	5280863
At_84B1	1	5280863
At_84B2	1	5280863
At_75B1	1	5280863
At_75D1	1	5280863
At_74F1	1	5280863
At_74F2	1	5280863
At_74B1	1	5280863
At_76E5	1	5280863
At_76E4	1	5280863
At_76E1	1	5280863
At_76E2	1	5280863
At_76E12	1	5280863
At_76E11	1	5280863
At_76C4	1	5280863
At_85A5	1	5280863
At_85A4	1	5280863
At_78D2	1	5280863
At_78D1	1	5280863
VVGT1	1	5280863
UGT71G1	1	5280863
UGT78G1	1	5280863
UGT72B10	1	5280863
UGT74P1	1	5280863
UGT73A10	1	5280863
UGT74N1	1	5280863
UGT75L2	1	5280863
UGT85A20	1	5280863
UGT73Q1	1	5280863
UGT73A12	1	5280863
UGT86A5	1	5280863
UGT94E2	1	5280863
UGT84C2	1	5280863
UGT85B2	1	5280863
UGT74H5	1	5280863
UGT88C4	1	5280863
UGT74H6	1	5280863
UGT75E3	1	5280863
TwUGT2	0	5280863
ApUFGT1	1	5280863
ApUFGT2	1	5280863
ApUFGT3	1	5280863
UGT73A17	1	5280863
At_71C1	0	6032
At_71C2	0	6032
At_71C3	0	6032
At_71C4	0	6032
At_71C5	0	6032
At_71B8	0	6032
At_71B6	0	6032
At_71B5	0	6032
At_71B1	0	6032
At_88A1	0	6032
At_72E2	0	6032
At_72E3	0	6032
At_72E1	0	6032
At_72D1	0	6032
At_72C1	0	6032
At_72B3	0	6032
At_73C3	0	6032
At_73C4	0	6032
At_73C5	0	6032
At_73C6	0	6032
At_73C1	0	6032
At_73B2	0	6032
At_73B3	0	6032
At_73B4	0	6032
At_73B5	0	6032
At_73B1	0	6032
At_89B1	0	6032
At_89C1	0	6032
At_84A3	0	6032
At_84A4	0	6032
At_84A2	0	6032
At_84A1	0	6032
At_84B1	0	6032
At_84B2	0	6032
At_75B1	0	6032
At_75D1	0	6032
At_74F1	0	6032
At_74F2	0	6032
At_74B1	0	6032
At_76E4	0	6032
At_76E1	0	6032
At_76E2	0	6032
At_76E12	0	6032
At_76E11	0	6032
At_85A5	0	6032
At_85A4	0	6032
At_78D2	0	6032
At_78D1	0	6032
VVGT1	0	6032
OleD	1	6032
At_71C1	0	3830
At_71C2	0	3830
At_71C3	0	3830
At_71C4	0	3830
At_71C5	0	3830
At_71B8	0	3830
At_71B6	0	3830
At_71B5	0	3830
At_71B1	0	3830
At_88A1	0	3830
At_72E2	0	3830
At_72E3	0	3830
At_72E1	0	3830
At_72D1	0	3830
At_72C1	0	3830
At_72B3	0	3830
At_72B1	0	3830
At_73C3	0	3830
At_73C4	0	3830
At_73C5	0	3830
At_73C6	0	3830
At_73C1	0	3830
At_73C7	0	3830
At_73B2	0	3830
At_73B3	0	3830
At_73B4	0	3830
At_73B5	0	3830
At_73B1	0	3830
At_89B1	0	3830
At_89C1	0	3830
At_84A3	0	3830
At_84A4	0	3830
At_84A2	0	3830
At_84A1	0	3830
At_84B1	0	3830
At_84B2	0	3830
At_75B1	0	3830
At_75D1	0	3830
At_74F1	0	3830
At_74F2	0	3830
At_74B1	0	3830
At_76E5	0	3830
At_76E4	0	3830
At_76E1	0	3830
At_76E2	0	3830
At_76E12	0	3830
At_76E11	0	3830
At_76C4	0	3830
At_85A5	0	3830
At_85A4	0	3830
At_78D2	0	3830
At_78D1	0	3830
VVGT1	0	3830
UGT71G1	0	3830
UGT78G1	0	3830
UGT72B10	0	3830
UGT74P1	1	3830
UGT73A10	1	3830
UGT74N1	0	3830
UGT75L2	1	3830
UGT85A20	0	3830
UGT73Q1	0	3830
UGT73A12	1	3830
UGT86A5	0	3830
UGT94E2	0	3830
UGT84C2	0	3830
UGT85B2	1	3830
UGT74H5	0	3830
UGT88C4	0	3830
UGT74H6	1	3830
UGT75E3	1	3830
Nt_UGT1	0	16666
Pt_UGT1	0	16666
At_72B1	0	16666
At_72E2	0	16666
Mt_71G1	0	16666
Mt_78G1	0	16666
Nt_UGT1	0	439378
Pt_UGT1	0	439378
At_72B1	0	439378
At_72E2	0	439378
Mt_71G1	0	439378
Mt_78G1	0	439378
Nt_UGT1	0	6047
Pt_UGT1	0	6047
At_72B1	0	6047
At_72E2	0	6047
Mt_71G1	0	6047
Mt_78G1	0	6047
Fe_88J1	0	6549
Zm_15991	0	6549
Fe_72B19	0	6549
Ct_71E5	0	6549
Zm_51683	0	6549
Os_88C1	0	6549
Zm_43295	0	6549
Dc_71F5	0	6549
Rc_GT1	0	6549
Sl_GT5	0	6549
Fi_88A10	0	6549
At_71D1	0	6549
At_71C1	0	6549
Zm_62783	0	6549
Zm_85854	0	6549
Gm_88E3	0	6549
Zm_72068	0	6549
Lc_72B10	0	6549
Nt_UGT1	0	6549
Pt_UGT1	0	6549
At_72B1	0	6549
At_72E2	0	6549
Mt_71G1	0	6549
Mt_78G1	0	6549
PpUGT85A2	1	6549
TwUGT2	0	114829
Nt_UGT1	0	53232
At_72B1	0	53232
At_72E2	0	53232
Mt_71G1	1	53232
Mt_78G1	0	53232
Nt_UGT1	0	5280445
Pt_UGT1	0	5280445
At_72B1	0	5280445
At_72E2	0	5280445
Mt_71G1	0	5280445
Mt_78G1	0	5280445
At_71C1	1	5280445
At_71C2	1	5280445
At_71C3	1	5280445
At_71C4	1	5280445
At_71B8	1	5280445
At_71B6	1	5280445
At_71B5	1	5280445
At_71B1	1	5280445
At_88A1	1	5280445
At_72E2	0	5280445
At_72E3	0	5280445
At_72D1	1	5280445
At_72C1	0	5280445
At_72B3	0	5280445
At_72B1	0	5280445
At_73C3	1	5280445
At_73C4	0	5280445
At_73C5	1	5280445
At_73C6	1	5280445
At_73C1	1	5280445
At_73C7	1	5280445
At_73B2	1	5280445
At_73B3	1	5280445
At_73B4	1	5280445
At_73B5	1	5280445
At_73B1	1	5280445
At_89C1	0	5280445
At_84A3	1	5280445
At_84A4	1	5280445
At_84A2	1	5280445
At_84A1	1	5280445
At_84B1	1	5280445
At_84B2	1	5280445
At_75B1	1	5280445
At_75D1	1	5280445
At_74F1	1	5280445
At_74F2	1	5280445
At_74B1	1	5280445
At_76E4	0	5280445
At_76E1	1	5280445
At_76E2	0	5280445
At_76E12	1	5280445
At_76E11	0	5280445
At_76C4	1	5280445
At_85A5	1	5280445
At_85A4	1	5280445
At_78D2	1	5280445
At_78D1	0	5280445
VVGT1	1	5280445
UGT71G1	1	5280445
UGT78G1	1	5280445
UGT72B10	1	5280445
UGT74P1	1	5280445
UGT73A10	1	5280445
UGT74N1	1	5280445
UGT75L2	1	5280445
UGT85A20	1	5280445
UGT73Q1	1	5280445
UGT73A12	1	5280445
UGT86A5	1	5280445
UGT94E2	1	5280445
UGT84C2	1	5280445
UGT85B2	1	5280445
UGT74H5	1	5280445
UGT88C4	1	5280445
UGT74H6	0	5280445
UGT75E3	1	5280445
TwUGT2	0	5280445
ApUFGT1	1	5280445
ApUFGT2	1	5280445
ApUFGT3	1	5280445
UGT73A17	1	5280445
UGT71L2	0	5280445
At_71C1	0	2733787
At_71C2	0	2733787
At_71C3	0	2733787
At_71C4	0	2733787
At_71C5	0	2733787
At_71B8	0	2733787
At_71B6	0	2733787
At_71B5	0	2733787
At_71B1	0	2733787
At_88A1	0	2733787
At_72E2	0	2733787
At_72E3	0	2733787
At_72E1	0	2733787
At_72D1	0	2733787
At_72C1	0	2733787
At_72B3	0	2733787
At_73C3	0	2733787
At_73C4	0	2733787
At_73C5	0	2733787
At_73C6	0	2733787
At_73C1	0	2733787
At_73B3	0	2733787
At_73B4	0	2733787
At_73B5	0	2733787
At_73B1	0	2733787
At_89B1	0	2733787
At_89C1	0	2733787
At_84A3	0	2733787
At_84A4	0	2733787
At_84A2	0	2733787
At_84A1	0	2733787
At_84B1	0	2733787
At_84B2	0	2733787
At_75B1	0	2733787
At_75D1	0	2733787
At_74F1	0	2733787
At_74F2	0	2733787
At_74B1	0	2733787
At_76E4	0	2733787
At_76E1	0	2733787
At_76E2	0	2733787
At_76E12	0	2733787
At_76E11	0	2733787
At_85A5	0	2733787
At_85A4	0	2733787
At_78D2	0	2733787
At_78D1	0	2733787
VVGT1	0	2733787
OleD	0	2733787
Nt_UGT1	0	73412
Pt_UGT1	0	73412
At_72B1	0	73412
At_72E2	0	73412
Mt_71G1	0	73412
At_71C1	0	18950
At_71C2	0	18950
At_71C3	0	18950
At_71C4	0	18950
At_71C5	0	18950
At_71B8	0	18950
At_71B6	0	18950
At_71B5	0	18950
At_71B1	0	18950
At_88A1	0	18950
At_72E2	0	18950
At_72E3	0	18950
At_72E1	0	18950
At_72D1	0	18950
At_72C1	0	18950
At_72B3	0	18950
At_73C3	0	18950
At_73C4	0	18950
At_73C5	0	18950
At_73C6	0	18950
At_73C1	0	18950
At_73B2	0	18950
At_73B3	0	18950
At_73B4	0	18950
At_73B5	0	18950
At_73B1	0	18950
At_89B1	0	18950
At_89C1	0	18950
At_84A3	0	18950
At_84A4	0	18950
At_84A2	0	18950
At_84A1	0	18950
At_84B1	0	18950
At_84B2	0	18950
At_75B1	0	18950
At_75D1	0	18950
At_74F1	0	18950
At_74F2	0	18950
At_74B1	0	18950
At_76E4	0	18950
At_76E1	0	18950
At_76E2	0	18950
At_76E12	0	18950
At_76E11	0	18950
At_85A5	0	18950
At_85A4	0	18950
At_78D2	0	18950
At_78D1	0	18950
VVGT1	0	18950
OleD	0	18950
Fe_88J1	0	1254
Zm_15991	0	1254
Fe_72B19	0	1254
Ct_71E5	0	1254
Zm_51683	0	1254
Os_88C1	0	1254
Zm_43295	0	1254
Dc_71F5	0	1254
Rc_GT1	0	1254
Sl_GT5	0	1254
Fi_88A10	0	1254
At_71D1	0	1254
At_71C1	0	1254
Zm_62783	0	1254
Zm_85854	0	1254
Gm_88E3	0	1254
Zm_72068	0	1254
Lc_72B10	0	1254
Nt_UGT1	1	4133
Pt_UGT1	0	4133
At_72B1	1	4133
At_72E2	0	4133
Mt_78G1	0	4133
At_71C1	0	30479
At_71C2	0	30479
At_71C3	0	30479
At_71C4	0	30479
At_71C5	0	30479
At_71B8	0	30479
At_71B6	0	30479
At_71B1	0	30479
At_72E2	0	30479
At_72D1	0	30479
At_72C1	0	30479
At_72B3	0	30479
At_72B1	0	30479
At_73C3	0	30479
At_73C4	0	30479
At_73C6	0	30479
At_73C1	0	30479
At_73B2	0	30479
At_73B3	0	30479
At_73B4	0	30479
At_73B5	0	30479
At_73B1	0	30479
At_89B1	0	30479
At_75B1	0	30479
At_75D1	0	30479
At_74F1	0	30479
At_74F2	0	30479
At_74B1	0	30479
At_76E1	0	30479
At_76E2	0	30479
At_76E12	0	30479
At_76E11	0	30479
At_85A4	0	30479
At_78D2	0	30479
Nt_UGT1	0	124219
Pt_UGT1	0	124219
At_72B1	0	124219
At_72E2	0	124219
Mt_71G1	0	124219
Mt_78G1	0	124219
UGT73A17	1	5281672
At_71C1	0	5497136
At_71C2	0	5497136
At_71C3	0	5497136
At_71C4	0	5497136
At_71C5	0	5497136
At_71B8	0	5497136
At_71B6	0	5497136
At_71B5	0	5497136
At_71B1	0	5497136
At_88A1	0	5497136
At_72E2	0	5497136
At_72E3	0	5497136
At_72E1	0	5497136
At_72D1	0	5497136
At_72C1	0	5497136
At_72B3	0	5497136
At_73C3	0	5497136
At_73C4	0	5497136
At_73C5	0	5497136
At_73C6	0	5497136
At_73C1	0	5497136
At_73B2	0	5497136
At_73B3	0	5497136
At_73B4	0	5497136
At_73B5	0	5497136
At_73B1	0	5497136
At_89B1	0	5497136
At_89C1	0	5497136
At_84A3	0	5497136
At_84B1	0	5497136
At_84B2	0	5497136
At_75D1	0	5497136
At_74F1	0	5497136
At_74B1	0	5497136
At_76E4	0	5497136
At_76E1	0	5497136
At_76E2	0	5497136
At_76E12	0	5497136
At_76E11	0	5497136
At_85A5	0	5497136
At_85A4	0	5497136
At_78D2	0	5497136
At_78D1	0	5497136
VVGT1	0	5497136
At_71C1	0	16219484
At_71C2	0	16219484
At_71C3	0	16219484
At_71C4	0	16219484
At_71C5	0	16219484
At_71B8	0	16219484
At_71B6	0	16219484
At_71B5	0	16219484
At_71B1	0	16219484
At_88A1	0	16219484
At_72E2	0	16219484
At_72E3	0	16219484
At_72E1	0	16219484
At_72D1	0	16219484
At_72C1	0	16219484
At_72B3	0	16219484
At_73C3	0	16219484
At_73C4	0	16219484
At_73C5	0	16219484
At_73C6	0	16219484
At_73C1	0	16219484
At_73B2	0	16219484
At_73B3	0	16219484
At_73B4	0	16219484
At_73B5	0	16219484
At_73B1	0	16219484
At_89B1	0	16219484
At_89C1	0	16219484
At_84A3	0	16219484
At_84B1	0	16219484
At_84B2	0	16219484
At_75D1	0	16219484
At_74F1	0	16219484
At_74B1	0	16219484
At_76E4	0	16219484
At_76E1	0	16219484
At_76E2	0	16219484
At_76E12	0	16219484
At_76E11	0	16219484
At_85A5	0	16219484
At_85A4	0	16219484
At_78D2	0	16219484
At_78D1	0	16219484
VVGT1	0	16219484
At_71C1	0	62389
At_71C2	0	62389
At_71C3	0	62389
At_71C4	0	62389
At_71C5	0	62389
At_71B8	0	62389
At_71B6	0	62389
At_71B5	0	62389
At_71B1	0	62389
At_88A1	0	62389
At_72E2	0	62389
At_72E3	0	62389
At_72E1	0	62389
At_72D1	0	62389
At_72C1	0	62389
At_72B3	0	62389
At_73C3	0	62389
At_73C4	0	62389
At_73C5	0	62389
At_73C6	0	62389
At_73C1	0	62389
At_73C7	0	62389
At_73B2	0	62389
At_73B3	0	62389
At_73B4	0	62389
At_73B5	0	62389
At_73B1	0	62389
At_89B1	0	62389
At_89C1	0	62389
At_84A3	0	62389
At_84A2	0	62389
At_84A1	0	62389
At_84B1	0	62389
At_84B2	0	62389
At_75B1	0	62389
At_75D1	0	62389
At_74F1	0	62389
At_74B1	0	62389
At_76E5	0	62389
At_76E4	0	62389
At_76E1	0	62389
At_76E2	0	62389
At_76E12	0	62389
At_76E11	0	62389
At_76C4	0	62389
At_85A5	0	62389
At_85A4	0	62389
At_78D2	0	62389
At_78D1	0	62389
VVGT1	0	62389
At_71C1	0	92180
At_71C2	0	92180
At_71C3	0	92180
At_71C4	0	92180
At_71C5	0	92180
At_71B8	0	92180
At_71B6	0	92180
At_71B5	0	92180
At_71B1	0	92180
