enzyme	rate	source	reaction	cid	acceptor
Zm_51683	0.00329028114143695	HTS_UGT	0	143754	2-Furanthiol, 5-methyl-
Os_88C1	0.00122864135245101	HTS_UGT	0	143754	2-Furanthiol, 5-methyl-
Zm_43295	0.00232095751018373	HTS_UGT	0	143754	2-Furanthiol, 5-methyl-
Dc_71F5	0.000763156176653789	HTS_UGT	0	143754	2-Furanthiol, 5-methyl-
Rc_GT1	-0.00031849075206557	HTS_UGT	0	143754	2-Furanthiol, 5-methyl-
Sl_GT5	0.00203776331170396	HTS_UGT	0	143754	2-Furanthiol, 5-methyl-
Fi_88A10	0.00104505887960233	HTS_UGT	0	143754	2-Furanthiol, 5-methyl-
At_71D1	0.00383821579162712	HTS_UGT	0	143754	2-Furanthiol, 5-methyl-
At_71C1	0.00112235113944335	HTS_UGT	0	143754	2-Furanthiol, 5-methyl-
Zm_62783	0.00428042901651936	HTS_UGT	0	143754	2-Furanthiol, 5-methyl-
Zm_85854	0.00572817433335269	HTS_UGT	0	143754	2-Furanthiol, 5-methyl-
Gm_88E3	0.00077348433944503	HTS_UGT	0	143754	2-Furanthiol, 5-methyl-
Zm_72068	0.00359564646992137	HTS_UGT	0	143754	2-Furanthiol, 5-methyl-
Lc_72B10	0.00418132482914888	HTS_UGT	0	143754	2-Furanthiol, 5-methyl-
UGT85K14	0.072	https://doi.org/10.1093/jxb/erv335	1	19309	Furaneol
UGT74B6		https://doi.org/10.1093/jxb/erv335	0	19309	Furaneol
UGT712E1		https://doi.org/10.1093/jxb/erv335	0	19309	Furaneol
Fe_88J1	0.220951219300217	HTS_UGT	1	5280961	Genistein
Zm_15991	0.00841693742872999	HTS_UGT	0	5280961	Genistein
Fe_72B19	0.0103931912262333	HTS_UGT	0	5280961	Genistein
Ct_71E5	0.155169998938424	HTS_UGT	0	5280961	Genistein
Zm_51683	-0.00276213042478977	HTS_UGT	0	5280961	Genistein
Os_88C1	-0.000404133596381647	HTS_UGT	0	5280961	Genistein
Zm_43295	0.0140067935533014	HTS_UGT	0	5280961	Genistein
Dc_71F5	-0.00491947341278572	HTS_UGT	0	5280961	Genistein
Rc_GT1	0.113180747463379	HTS_UGT	1	5280961	Genistein
Sl_GT5	0.013198235677514	HTS_UGT	0	5280961	Genistein
Fi_88A10	-0.000591658679664625	HTS_UGT	0	5280961	Genistein
At_71D1	0.0229409898293082	HTS_UGT	0.5	5280961	Genistein
At_71C1	0.010425586876197	HTS_UGT	0	5280961	Genistein
Zm_62783	0.0258296496810036	HTS_UGT	1	5280961	Genistein
Zm_85854	-0.029476568457963	HTS_UGT	0	5280961	Genistein
Gm_88E3	0.384492027341864	HTS_UGT	1	5280961	Genistein
Zm_72068	0.0399030062663481	HTS_UGT	1	5280961	Genistein
Lc_72B10	-0.010912330380548	HTS_UGT	0	5280961	Genistein
Nt_UGT1	-0.003674544	pTMH	0	5280961	Genistein
Pt_UGT1	0.001758251	pTMH	0	5280961	Genistein
At_72B1	-0.002511602	pTMH	0	5280961	Genistein
At_72E2	-0.001071565	pTMH	0	5280961	Genistein
Mt_71G1	0.030338345	pTMH	0	5280961	Genistein
Mt_78G1	0.053238501	pTMH	0.5	5280961	Genistein
At_71C1		GT-Predict	1	5280961	Genistein
At_71C2		GT-Predict	0	5280961	Genistein
At_71C3		GT-Predict	1	5280961	Genistein
At_71C4		GT-Predict	0	5280961	Genistein
At_71C5		GT-Predict	0	5280961	Genistein
At_71B8		GT-Predict	0	5280961	Genistein
At_71B6		GT-Predict	0	5280961	Genistein
At_71B5		GT-Predict	1	5280961	Genistein
At_71B1		GT-Predict	0.5	5280961	Genistein
At_88A1		GT-Predict	1	5280961	Genistein
At_72E2		GT-Predict	0	5280961	Genistein
At_72E3		GT-Predict	0	5280961	Genistein
At_72E1		GT-Predict	0	5280961	Genistein
At_72D1		GT-Predict	1	5280961	Genistein
At_72C1		GT-Predict	0	5280961	Genistein
At_72B3		GT-Predict	0	5280961	Genistein
At_73C3		GT-Predict	0.5	5280961	Genistein
At_73C4		GT-Predict	0	5280961	Genistein
At_73C5		GT-Predict	1	5280961	Genistein
At_73C6		GT-Predict	1	5280961	Genistein
At_73C1		GT-Predict	1	5280961	Genistein
At_73C7		GT-Predict	0	5280961	Genistein
At_73B2		GT-Predict	1	5280961	Genistein
At_73B3		GT-Predict	0	5280961	Genistein
At_73B4		GT-Predict	1	5280961	Genistein
At_73B5		GT-Predict	1	5280961	Genistein
At_73B1		GT-Predict	0	5280961	Genistein
At_89B1		GT-Predict	0	5280961	Genistein
At_89C1		GT-Predict	0	5280961	Genistein
At_84A3		GT-Predict	1	5280961	Genistein
At_84A4		GT-Predict	1	5280961	Genistein
At_84A2		GT-Predict	1	5280961	Genistein
At_84A1		GT-Predict	1	5280961	Genistein
At_84B1		GT-Predict	0	5280961	Genistein
At_84B2		GT-Predict	0	5280961	Genistein
At_75B1		GT-Predict	1	5280961	Genistein
At_75D1		GT-Predict	0	5280961	Genistein
At_74F1		GT-Predict	0	5280961	Genistein
At_74F2		GT-Predict	1	5280961	Genistein
At_74B1		GT-Predict	1	5280961	Genistein
At_76E5		GT-Predict	0	5280961	Genistein
At_76E4		GT-Predict	0	5280961	Genistein
At_76E1		GT-Predict	0.5	5280961	Genistein
At_76E2		GT-Predict	0	5280961	Genistein
At_76E12		GT-Predict	1	5280961	Genistein
At_76E11		GT-Predict	0	5280961	Genistein
At_76C4		GT-Predict	0.5	5280961	Genistein
At_85A5		GT-Predict	0.5	5280961	Genistein
At_85A4		GT-Predict	0	5280961	Genistein
At_78D2		GT-Predict	0	5280961	Genistein
At_78D1		GT-Predict	0.5	5280961	Genistein
VVGT1		GT-Predict	1	5280961	Genistein
UGT71G1		GT-Predict extensions	1	5280961	Genistein
UGT78G1		GT-Predict extensions	1	5280961	Genistein
UGT72B10		GT-Predict extensions	1	5280961	Genistein
UGT74P1		GT-Predict extensions	1	5280961	Genistein
UGT73A10		GT-Predict extensions	1	5280961	Genistein
UGT74N1		GT-Predict extensions	1	5280961	Genistein
UGT75L2		GT-Predict extensions	1	5280961	Genistein
UGT85A20		GT-Predict extensions	1	5280961	Genistein
UGT73Q1		GT-Predict extensions	1	5280961	Genistein
UGT73A12		GT-Predict extensions	1	5280961	Genistein
UGT86A5		GT-Predict extensions	1	5280961	Genistein
UGT94E2		GT-Predict extensions	1	5280961	Genistein
UGT84C2		GT-Predict extensions	1	5280961	Genistein
UGT85B2		GT-Predict extensions	1	5280961	Genistein
UGT74H5		GT-Predict extensions	1	5280961	Genistein
UGT88C4		GT-Predict extensions	0	5280961	Genistein
UGT74H6		GT-Predict extensions	0	5280961	Genistein
UGT75E3		GT-Predict extensions	1	5280961	Genistein
TwUGT2		https://doi.org/10.1080/10286020.2019.1642330	0	5280961	Genistein
ApUFGT1		https://doi.org/10.1098/rsos.190150	1	5280961	Genistein
ApUFGT2		https://doi.org/10.1098/rsos.190150	1	5280961	Genistein
ApUFGT3		https://doi.org/10.1098/rsos.190150	1	5280961	Genistein
UGT73A17	0.00022	https://doi.org/10.1371/journal.pone.0207212	1	5280961	Genistein
Fe_88J1	-0.000396050867230942	HTS_UGT	0	637566	Geraniol
Zm_15991	0.00119331884859396	HTS_UGT	0	637566	Geraniol
Fe_72B19	0.00051905695093639	HTS_UGT	0	637566	Geraniol
Ct_71E5	0.00322593147086259	HTS_UGT	0	637566	Geraniol
Zm_51683	0.000852677060611353	HTS_UGT	0	637566	Geraniol
Os_88C1	-0.00100435062552532	HTS_UGT	0	637566	Geraniol
Zm_43295	0.000820358414153488	HTS_UGT	0	637566	Geraniol
Dc_71F5	0.0260546164503737	HTS_UGT	0.5	637566	Geraniol
Rc_GT1	0.00236557498105449	HTS_UGT	0	637566	Geraniol
Sl_GT5	0.00318892008185388	HTS_UGT	0	637566	Geraniol
Fi_88A10	-0.00389388874432385	HTS_UGT	0	637566	Geraniol
At_71D1	0.000799898023220178	HTS_UGT	0	637566	Geraniol
At_71C1	0.00383439699663294	HTS_UGT	0	637566	Geraniol
Zm_62783	-0.000484615435961139	HTS_UGT	0	637566	Geraniol
Zm_85854	-8.14262079605471e-05	HTS_UGT	0	637566	Geraniol
Gm_88E3	0.00142657791199237	HTS_UGT	0	637566	Geraniol
Zm_72068	0.00280840653280752	HTS_UGT	0	637566	Geraniol
Lc_72B10	0.00492500079072226	HTS_UGT	0	637566	Geraniol
Nt_UGT1	-0.001220841	pTMH	0	637566	Geraniol
Pt_UGT1	0.00090076	pTMH	0	637566	Geraniol
At_72B1	-0.003331286	pTMH	0	637566	Geraniol
At_72E2	-0.001440148	pTMH	0	637566	Geraniol
Mt_71G1	0.001531925	pTMH	0	637566	Geraniol
Mt_78G1	0.000608776	pTMH	0	637566	Geraniol
PpUGT85A2	0.109	https://doi.org/10.1093/jxb/ery419	1	637566	Geraniol
At_71C1		GT-Predict	0	6466	Gibberellic acid
At_71C2		GT-Predict	0	6466	Gibberellic acid
At_71C3		GT-Predict	0	6466	Gibberellic acid
At_71C4		GT-Predict	0	6466	Gibberellic acid
At_71C5		GT-Predict	0	6466	Gibberellic acid
At_71B8		GT-Predict	0	6466	Gibberellic acid
At_71B6		GT-Predict	0	6466	Gibberellic acid
At_71B5		GT-Predict	0	6466	Gibberellic acid
At_71B1		GT-Predict	0	6466	Gibberellic acid
At_88A1		GT-Predict	0	6466	Gibberellic acid
At_72E2		GT-Predict	0	6466	Gibberellic acid
At_72E3		GT-Predict	0	6466	Gibberellic acid
At_72E1		GT-Predict	0	6466	Gibberellic acid
At_72D1		GT-Predict	0	6466	Gibberellic acid
At_72C1		GT-Predict	0	6466	Gibberellic acid
At_72B3		GT-Predict	0	6466	Gibberellic acid
At_72B1		GT-Predict	0	6466	Gibberellic acid
At_73C3		GT-Predict	0	6466	Gibberellic acid
At_73C4		GT-Predict	0	6466	Gibberellic acid
At_73C5		GT-Predict	0	6466	Gibberellic acid
At_73C6		GT-Predict	0	6466	Gibberellic acid
At_73C1		GT-Predict	0	6466	Gibberellic acid
At_73C7		GT-Predict	0	6466	Gibberellic acid
At_73B2		GT-Predict	0	6466	Gibberellic acid
At_73B3		GT-Predict	0	6466	Gibberellic acid
At_73B4		GT-Predict	0	6466	Gibberellic acid
At_73B5		GT-Predict	0	6466	Gibberellic acid
At_73B1		GT-Predict	0	6466	Gibberellic acid
At_89B1		GT-Predict	0	6466	Gibberellic acid
At_89C1		GT-Predict	0	6466	Gibberellic acid
At_84A3		GT-Predict	0	6466	Gibberellic acid
At_84A4		GT-Predict	0	6466	Gibberellic acid
At_84A2		GT-Predict	0	6466	Gibberellic acid
At_84A1		GT-Predict	0	6466	Gibberellic acid
At_84B1		GT-Predict	0	6466	Gibberellic acid
At_84B2		GT-Predict	0	6466	Gibberellic acid
At_75B1		GT-Predict	0	6466	Gibberellic acid
At_75D1		GT-Predict	0	6466	Gibberellic acid
At_74F1		GT-Predict	0	6466	Gibberellic acid
At_74F2		GT-Predict	0	6466	Gibberellic acid
At_74B1		GT-Predict	0	6466	Gibberellic acid
At_76E5		GT-Predict	0	6466	Gibberellic acid
At_76E4		GT-Predict	0	6466	Gibberellic acid
At_76E1		GT-Predict	0	6466	Gibberellic acid
At_76E2		GT-Predict	0	6466	Gibberellic acid
At_76E12		GT-Predict	0	6466	Gibberellic acid
At_76E11		GT-Predict	0	6466	Gibberellic acid
At_76C4		GT-Predict	0	6466	Gibberellic acid
At_85A5		GT-Predict	0	6466	Gibberellic acid
At_85A4		GT-Predict	0	6466	Gibberellic acid
At_78D2		GT-Predict	0	6466	Gibberellic acid
At_78D1		GT-Predict	0	6466	Gibberellic acid
VVGT1		GT-Predict	0	6466	Gibberellic acid
UGT71G1		GT-Predict extensions	0	6466	Gibberellic acid
UGT78G1		GT-Predict extensions	0	6466	Gibberellic acid
UGT72B10		GT-Predict extensions	0	6466	Gibberellic acid
UGT74P1		GT-Predict extensions	0	6466	Gibberellic acid
UGT73A10		GT-Predict extensions	0	6466	Gibberellic acid
UGT74N1		GT-Predict extensions	0	6466	Gibberellic acid
UGT75L2		GT-Predict extensions	0	6466	Gibberellic acid
UGT85A20		GT-Predict extensions	0	6466	Gibberellic acid
UGT73Q1		GT-Predict extensions	0	6466	Gibberellic acid
UGT73A12		GT-Predict extensions	0	6466	Gibberellic acid
UGT86A5		GT-Predict extensions	0	6466	Gibberellic acid
UGT94E2		GT-Predict extensions	0	6466	Gibberellic acid
UGT84C2		GT-Predict extensions	0	6466	Gibberellic acid
UGT85B2		GT-Predict extensions	0	6466	Gibberellic acid
UGT74H5		GT-Predict extensions	0	6466	Gibberellic acid
UGT88C4		GT-Predict extensions	0	6466	Gibberellic acid
UGT74H6		GT-Predict extensions	0	6466	Gibberellic acid
UGT75E3		GT-Predict extensions	0	6466	Gibberellic acid
At_71C1		GT-Predict	0	92109	Gibberellin A4
At_71C2		GT-Predict	0	92109	Gibberellin A4
At_71C3		GT-Predict	0	92109	Gibberellin A4
At_71C4		GT-Predict	0	92109	Gibberellin A4
At_71C5		GT-Predict	0	92109	Gibberellin A4
At_71B8		GT-Predict	0	92109	Gibberellin A4
At_71B6		GT-Predict	0	92109	Gibberellin A4
At_71B5		GT-Predict	0	92109	Gibberellin A4
At_71B1		GT-Predict	0	92109	Gibberellin A4
At_88A1		GT-Predict	0	92109	Gibberellin A4
At_72E2		GT-Predict	0	92109	Gibberellin A4
At_72E3		GT-Predict	0	92109	Gibberellin A4
At_72E1		GT-Predict	0	92109	Gibberellin A4
At_72D1		GT-Predict	0	92109	Gibberellin A4
At_72C1		GT-Predict	0	92109	Gibberellin A4
At_72B3		GT-Predict	0	92109	Gibberellin A4
At_72B1		GT-Predict	0	92109	Gibberellin A4
At_73C3		GT-Predict	0	92109	Gibberellin A4
At_73C4		GT-Predict	0	92109	Gibberellin A4
At_73C5		GT-Predict	0	92109	Gibberellin A4
At_73C6		GT-Predict	0	92109	Gibberellin A4
At_73C1		GT-Predict	0	92109	Gibberellin A4
At_73C7		GT-Predict	0	92109	Gibberellin A4
At_73B2		GT-Predict	0	92109	Gibberellin A4
At_73B3		GT-Predict	0	92109	Gibberellin A4
At_73B4		GT-Predict	0	92109	Gibberellin A4
At_73B5		GT-Predict	0.5	92109	Gibberellin A4
At_73B1		GT-Predict	0	92109	Gibberellin A4
At_89B1		GT-Predict	0	92109	Gibberellin A4
At_89C1		GT-Predict	0	92109	Gibberellin A4
At_84A3		GT-Predict	0	92109	Gibberellin A4
At_84A4		GT-Predict	0	92109	Gibberellin A4
At_84A2		GT-Predict	0	92109	Gibberellin A4
At_84A1		GT-Predict	0	92109	Gibberellin A4
At_84B1		GT-Predict	0	92109	Gibberellin A4
At_84B2		GT-Predict	0	92109	Gibberellin A4
At_75B1		GT-Predict	0	92109	Gibberellin A4
At_75D1		GT-Predict	0	92109	Gibberellin A4
At_74F1		GT-Predict	0	92109	Gibberellin A4
At_74F2		GT-Predict	0	92109	Gibberellin A4
At_74B1		GT-Predict	0	92109	Gibberellin A4
At_76E5		GT-Predict	0	92109	Gibberellin A4
At_76E4		GT-Predict	0	92109	Gibberellin A4
At_76E1		GT-Predict	0	92109	Gibberellin A4
At_76E2		GT-Predict	0	92109	Gibberellin A4
At_76E12		GT-Predict	0	92109	Gibberellin A4
At_76E11		GT-Predict	0	92109	Gibberellin A4
At_76C4		GT-Predict	0	92109	Gibberellin A4
At_85A5		GT-Predict	0	92109	Gibberellin A4
At_85A4		GT-Predict	0	92109	Gibberellin A4
At_78D2		GT-Predict	0	92109	Gibberellin A4
At_78D1		GT-Predict	0	92109	Gibberellin A4
VVGT1		GT-Predict	0	92109	Gibberellin A4
UGT71G1		GT-Predict extensions	0	92109	Gibberellin A4
UGT78G1		GT-Predict extensions	0	92109	Gibberellin A4
UGT72B10		GT-Predict extensions	0	92109	Gibberellin A4
UGT74P1		GT-Predict extensions	0	92109	Gibberellin A4
UGT73A10		GT-Predict extensions	0	92109	Gibberellin A4
UGT74N1		GT-Predict extensions	0	92109	Gibberellin A4
UGT75L2		GT-Predict extensions	0	92109	Gibberellin A4
UGT85A20		GT-Predict extensions	0	92109	Gibberellin A4
UGT73Q1		GT-Predict extensions	0	92109	Gibberellin A4
UGT73A12		GT-Predict extensions	0	92109	Gibberellin A4
UGT86A5		GT-Predict extensions	0	92109	Gibberellin A4
UGT94E2		GT-Predict extensions	0	92109	Gibberellin A4
UGT84C2		GT-Predict extensions	0	92109	Gibberellin A4
UGT85B2		GT-Predict extensions	0	92109	Gibberellin A4
UGT74H5		GT-Predict extensions	0	92109	Gibberellin A4
UGT88C4		GT-Predict extensions	0	92109	Gibberellin A4
UGT74H6		GT-Predict extensions	0	92109	Gibberellin A4
UGT75E3		GT-Predict extensions	0	92109	Gibberellin A4
Fe_88J1	0.00101853706693446	HTS_UGT	0	442793	Gingerol
Zm_15991	0.00133970410198303	HTS_UGT	0	442793	Gingerol
Fe_72B19	-0.00330803179220861	HTS_UGT	0	442793	Gingerol
Ct_71E5	0.0328070918136202	HTS_UGT	0	442793	Gingerol
Zm_51683	-0.000251111399894962	HTS_UGT	0	442793	Gingerol
Os_88C1	-0.000903787347999211	HTS_UGT	0	442793	Gingerol
Zm_43295	0.000298268990084217	HTS_UGT	0	442793	Gingerol
Dc_71F5	0.0180367951685045	HTS_UGT	0	442793	Gingerol
Rc_GT1	0.00246881343535227	HTS_UGT	0	442793	Gingerol
Sl_GT5	0.0223613324482636	HTS_UGT	0	442793	Gingerol
Fi_88A10	0.00032214012084663	HTS_UGT	0	442793	Gingerol
At_71D1	0.00302178809290544	HTS_UGT	0	442793	Gingerol
At_71C1	0.260397136520768	HTS_UGT	0.5	442793	Gingerol
Zm_62783	0.00161820303836944	HTS_UGT	0	442793	Gingerol
Zm_85854	-0.00393653358418223	HTS_UGT	0	442793	Gingerol
Gm_88E3	0.0350729984442713	HTS_UGT	0	442793	Gingerol
Zm_72068	0.00288569166959435	HTS_UGT	0	442793	Gingerol
Lc_72B10	0.00449424439634143	HTS_UGT	0	442793	Gingerol
Nt_UGT1	-0.003871558	pTMH	0	65243	Ginkgolide B
Pt_UGT1	0.000577235	pTMH	0	65243	Ginkgolide B
At_72B1	-0.001356911	pTMH	0	65243	Ginkgolide B
At_72E2	-0.003117894	pTMH	0	65243	Ginkgolide B
Mt_71G1	-0.000834008	pTMH	0	65243	Ginkgolide B
Mt_78G1	0.000706578	pTMH	0	65243	Ginkgolide B
At_71C1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_71C2		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_71C3		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_71C4		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_71C5		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_71B8		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_71B6		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_71B5		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_71B1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_88A1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_72E2		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_72E3		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_72E1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_72D1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_72C1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_72B3		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_72B1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_73C3		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_73C4		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_73C5		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_73C6		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_73C1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_73B2		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_73B3		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_73B4		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_73B5		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_73B1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_89B1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_89C1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_84A3		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_84A4		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_84A2		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_84A1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_84B1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_84B2		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_75B1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_75D1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_74F1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_74F2		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_74B1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_76E4		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_76E1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_76E2		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_76E12		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_76E11		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_85A5		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_85A4		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_78D2		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
At_78D1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
VVGT1		GT-Predict	0	439174	N-Acetyl-D-Glucosamine
OleD		GT-Predict extensions	0	439174	N-Acetyl-D-Glucosamine
At_71C1		GT-Predict	0	5793	D-Glucose
At_71C2		GT-Predict	0	5793	D-Glucose
At_71C3		GT-Predict	0	5793	D-Glucose
At_71C4		GT-Predict	0	5793	D-Glucose
At_71C5		GT-Predict	0	5793	D-Glucose
At_71B8		GT-Predict	0	5793	D-Glucose
At_71B6		GT-Predict	0	5793	D-Glucose
At_71B5		GT-Predict	0	5793	D-Glucose
At_71B1		GT-Predict	0	5793	D-Glucose
At_88A1		GT-Predict	0	5793	D-Glucose
At_72E2		GT-Predict	0	5793	D-Glucose
At_72E3		GT-Predict	0	5793	D-Glucose
At_72E1		GT-Predict	0	5793	D-Glucose
At_72D1		GT-Predict	0	5793	D-Glucose
At_72C1		GT-Predict	0	5793	D-Glucose
At_72B3		GT-Predict	0	5793	D-Glucose
At_72B1		GT-Predict	0	5793	D-Glucose
At_73C3		GT-Predict	0	5793	D-Glucose
At_73C4		GT-Predict	0	5793	D-Glucose
At_73C5		GT-Predict	0	5793	D-Glucose
At_73C6		GT-Predict	0	5793	D-Glucose
At_73C1		GT-Predict	0	5793	D-Glucose
At_73B2		GT-Predict	0	5793	D-Glucose
At_73B3		GT-Predict	0	5793	D-Glucose
At_73B4		GT-Predict	0	5793	D-Glucose
At_73B5		GT-Predict	0	5793	D-Glucose
At_73B1		GT-Predict	0	5793	D-Glucose
At_89B1		GT-Predict	0	5793	D-Glucose
At_89C1		GT-Predict	0	5793	D-Glucose
At_84A3		GT-Predict	0	5793	D-Glucose
At_84A4		GT-Predict	0	5793	D-Glucose
At_84A2		GT-Predict	0	5793	D-Glucose
At_84A1		GT-Predict	0	5793	D-Glucose
At_84B1		GT-Predict	0	5793	D-Glucose
At_84B2		GT-Predict	0	5793	D-Glucose
At_75B1		GT-Predict	0	5793	D-Glucose
At_75D1		GT-Predict	0	5793	D-Glucose
At_74F1		GT-Predict	0	5793	D-Glucose
At_74F2		GT-Predict	0	5793	D-Glucose
At_74B1		GT-Predict	0	5793	D-Glucose
At_76E4		GT-Predict	0	5793	D-Glucose
At_76E1		GT-Predict	0	5793	D-Glucose
At_76E2		GT-Predict	0	5793	D-Glucose
At_76E12		GT-Predict	0	5793	D-Glucose
At_76E11		GT-Predict	0	5793	D-Glucose
At_85A5		GT-Predict	0	5793	D-Glucose
At_85A4		GT-Predict	0	5793	D-Glucose
At_78D2		GT-Predict	0	5793	D-Glucose
At_78D1		GT-Predict	0	5793	D-Glucose
VVGT1		GT-Predict	0	5793	D-Glucose
UGT73C11	0.091	https://doi.org/10.1021/acs.iecr.7b03391	1	10114	Enoxolone
Nt_UGT1	-0.002112033	pTMH	0	3001686	Gomisin J
Pt_UGT1	-0.002898286	pTMH	0	3001686	Gomisin J
At_72B1	-0.002544705	pTMH	0	3001686	Gomisin J
At_72E2	-0.003136771	pTMH	0	3001686	Gomisin J
Mt_71G1	-0.000609132	pTMH	0	3001686	Gomisin J
Mt_78G1	-0.000198919	pTMH	0	3001686	Gomisin J
Nt_UGT1	0.000409735	pTMH	0	227829	Guaiol
Pt_UGT1	0.003047571	pTMH	0	227829	Guaiol
At_72B1	-0.001756653	pTMH	0	227829	Guaiol
At_72E2	-0.001570733	pTMH	0	227829	Guaiol
Mt_71G1	0.001470084	pTMH	0	227829	Guaiol
Mt_78G1	0.00039183	pTMH	0	227829	Guaiol
Nt_UGT1	-0.003061755	pTMH	0	114840	Higenamine
Pt_UGT1	-0.000383396	pTMH	0	114840	Higenamine
At_72B1	-0.000413772	pTMH	0	114840	Higenamine
At_72E2	-0.002990203	pTMH	0	114840	Higenamine
Mt_71G1	0.000238639	pTMH	0	114840	Higenamine
Mt_78G1	0.001974068	pTMH	0	114840	Higenamine
Nt_UGT1	-0.000533811	pTMH	0	12310492	Hinokiol
Pt_UGT1	0.003854809	pTMH	0	12310492	Hinokiol
At_72B1	-0.002033675	pTMH	0	12310492	Hinokiol
At_72E2	-0.003697657	pTMH	0	12310492	Hinokiol
Mt_71G1	-0.001043825	pTMH	0	12310492	Hinokiol
Mt_78G1	0.000994804	pTMH	0	12310492	Hinokiol
UGT85K14		https://doi.org/10.1093/jxb/erv335	1	33931	2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone
UGT71L2		https://doi.org/10.1093/jxb/eraa562	0	780	Homogentisic acid
Nt_UGT1	0.00073842	pTMH	0	285033	Omacetaxine mepesuccinate
Pt_UGT1	-0.000151966	pTMH	0	285033	Omacetaxine mepesuccinate
At_72B1	-0.000171215	pTMH	0	285033	Omacetaxine mepesuccinate
At_72E2	-0.000572807	pTMH	0	285033	Omacetaxine mepesuccinate
Mt_71G1	0.000665414	pTMH	0	285033	Omacetaxine mepesuccinate
Mt_78G1	0.001227291	pTMH	0	285033	Omacetaxine mepesuccinate
Fe_88J1	0.000474486421957507	HTS_UGT	0	1738	Homovanillic acid
Zm_15991	0.00295131559251886	HTS_UGT	0	1738	Homovanillic acid
Fe_72B19	0.00111619682071678	HTS_UGT	0	1738	Homovanillic acid
Ct_71E5	0.00122889778239791	HTS_UGT	0	1738	Homovanillic acid
Zm_51683	0.00206953213290856	HTS_UGT	0	1738	Homovanillic acid
Os_88C1	0.00121158876097931	HTS_UGT	0	1738	Homovanillic acid
Zm_43295	0.00120336405366538	HTS_UGT	0	1738	Homovanillic acid
Dc_71F5	0.000394848433853516	HTS_UGT	0	1738	Homovanillic acid
Rc_GT1	-0.00193914778083384	HTS_UGT	0	1738	Homovanillic acid
Sl_GT5	0.00378896615769956	HTS_UGT	0	1738	Homovanillic acid
Fi_88A10	0.000888155805816751	HTS_UGT	0	1738	Homovanillic acid
At_71D1	0.00176364724047953	HTS_UGT	0	1738	Homovanillic acid
At_71C1	0.00143070815064197	HTS_UGT	0	1738	Homovanillic acid
Zm_62783	0.00238647087578548	HTS_UGT	0	1738	Homovanillic acid
