enzyme	reaction	cid
UGT73A12	0	4592
UGT86A5	0	4592
UGT94E2	0	4592
UGT84C2	0	4592
UGT85B2	0	4592
UGT74H5	0	4592
UGT88C4	0	4592
UGT74H6	0	4592
UGT75E3	0	4592
At_73C4	1	5280343
At_78D1	1	5280343
At_76E5	1	5280343
At_73C7	1	5280343
At_73B2	1	5280343
At_76C4	1	5280343
At_72E1	1	5280343
At_89C1	1	5280343
At_85A5	1	5280343
At_85A4	0	5280343
At_71B8	1	5280343
At_76E4	0	5280343
At_76E2	0	5280343
At_76E1	0	5280343
At_71C5	1	5280343
At_72B3	1	5280343
At_76E11	1	5280343
At_75D1	0	5280343
At_72C1	0	5280343
At_72B1	0	5280343
At_84B2	0	5280343
At_71C1	1	5280343
At_89B1	0	5280343
At_74F1	0	5280343
At_72E2	0	5280343
At_72E3	0	5280343
At_71C3	1	5280343
At_71C4	1	5280343
At_71B1	1	5280343
At_73B3	1	5280343
At_78D2	1	5280343
At_71B6	1	5280343
At_73B1	1	5280343
At_71B5	1	5280343
At_88A1	1	5280343
At_73C3	1	5280343
At_73B5	1	5280343
At_76E12	1	5280343
VVGT1	1	5280343
At_72D1	1	5280343
At_74B1	1	5280343
At_73C5	1	5280343
At_73C6	1	5280343
At_73C1	1	5280343
At_73B4	1	5280343
At_74F2	1	5280343
At_84A3	1	5280343
At_84A4	1	5280343
At_84B1	1	5280343
At_84A2	1	5280343
At_84A1	1	5280343
At_75B1	1	5280343
UGT71G1	1	5280343
UGT78G1	1	5280343
UGT72B10	1	5280343
UGT74P1	1	5280343
UGT73A10	1	5280343
UGT74N1	1	5280343
UGT75L2	1	5280343
UGT85A20	1	5280343
UGT73Q1	1	5280343
UGT73A12	1	5280343
UGT86A5	1	5280343
UGT94E2	1	5280343
UGT84C2	1	5280343
UGT85B2	1	5280343
UGT74H5	1	5280343
UGT88C4	1	5280343
UGT74H6	1	5280343
UGT75E3	1	5280343
At_73C4	0	7015695
At_78D1	0	7015695
At_73B2	0	7015695
At_72E1	0	7015695
At_89C1	0	7015695
At_85A5	0	7015695
At_85A4	0	7015695
At_71B8	0	7015695
At_76E4	0	7015695
At_76E2	0	7015695
At_76E1	0	7015695
At_71C5	0	7015695
At_72B3	0	7015695
At_76E11	0	7015695
At_75D1	0	7015695
At_72C1	0	7015695
At_84B2	0	7015695
At_71C1	0	7015695
At_71C2	0	7015695
At_89B1	0	7015695
At_74F1	0	7015695
At_72E2	0	7015695
At_72E3	0	7015695
At_71C3	0	7015695
At_71C4	0	7015695
At_71B1	0	7015695
At_73B3	0	7015695
At_78D2	0	7015695
At_71B6	0	7015695
At_73B1	0	7015695
At_71B5	0	7015695
At_88A1	0	7015695
At_73C3	0	7015695
At_73B5	0	7015695
At_76E12	0	7015695
VVGT1	0	7015695
At_72D1	0	7015695
At_74B1	0	7015695
At_73C5	0	7015695
At_73C6	0	7015695
At_73C1	0	7015695
At_73B4	0	7015695
At_74F2	0	7015695
At_84A3	0	7015695
At_84A4	0	7015695
At_84B1	0	7015695
At_84A2	0	7015695
At_84A1	0	7015695
At_75B1	0	7015695
At_73C4	0	7009598
At_78D1	0	7009598
At_73B2	0	7009598
At_72E1	0	7009598
At_89C1	0	7009598
At_85A5	0	7009598
At_85A4	0	7009598
At_71B8	0	7009598
At_76E4	0	7009598
At_76E2	0	7009598
At_76E1	0	7009598
At_71C5	0	7009598
At_72B3	0	7009598
At_76E11	0	7009598
At_75D1	0	7009598
At_72C1	0	7009598
At_84B2	0	7009598
At_71C1	0	7009598
At_71C2	0	7009598
At_89B1	0	7009598
At_74F1	0	7009598
At_72E2	0	7009598
At_72E3	0	7009598
At_71C3	0	7009598
At_71C4	0	7009598
At_71B1	0	7009598
At_73B3	0	7009598
At_78D2	0	7009598
At_71B6	0	7009598
At_73B1	0	7009598
At_71B5	0	7009598
At_88A1	0	7009598
At_73C3	0	7009598
At_73B5	0	7009598
At_76E12	0	7009598
VVGT1	0	7009598
At_72D1	0	7009598
At_74B1	0	7009598
At_73C5	0	7009598
At_73C1	0	7009598
At_73B4	0	7009598
At_74F2	0	7009598
At_84A3	0	7009598
At_84A4	0	7009598
At_84B1	0	7009598
At_84A2	0	7009598
At_84A1	0	7009598
At_75B1	0	7009598
OleD	0	7015695
OleD	0	7009598
At_73C4	0	637775
At_78D1	0	637775
At_76E5	0	637775
At_73C7	0	637775
At_73B2	0	637775
At_76C4	0	637775
At_72E1	0	637775
At_89C1	0	637775
At_85A5	0	637775
At_85A4	0	637775
At_71B8	0	637775
At_76E4	0	637775
At_76E2	0	637775
At_76E1	0	637775
At_71C5	0	637775
At_72B3	0	637775
At_76E11	0	637775
At_75D1	0	637775
At_72C1	0	637775
At_72B1	0	637775
At_71C1	1	637775
At_71C2	1	637775
At_89B1	0	637775
At_74F1	0	637775
At_72E2	1	637775
At_72E3	1	637775
At_71C3	0	637775
At_71C4	0	637775
At_71B1	0	637775
At_73B3	1	637775
At_71B6	0	637775
At_73B1	1	637775
At_71B5	0	637775
At_88A1	0	637775
At_73C3	0	637775
At_73B5	0	637775
At_76E12	0	637775
VVGT1	0	637775
At_72D1	0	637775
At_74B1	0	637775
At_73C5	0	637775
At_73C6	0	637775
At_73C1	0	637775
At_73B4	0	637775
At_74F2	0	637775
At_84A3	1	637775
At_84A4	1	637775
At_84B1	1	637775
At_84A2	1	637775
At_84A1	1	637775
At_75B1	1	637775
UGT71G1	1	637775
UGT78G1	0	637775
UGT72B10	0	637775
UGT74P1	0	637775
UGT73A10	1	637775
UGT74N1	0	637775
UGT75L2	1	637775
UGT85A20	1	637775
UGT73Q1	0	637775
UGT73A12	1	637775
UGT86A5	0	637775
UGT94E2	0	637775
UGT84C2	1	637775
UGT85B2	0	637775
UGT74H5	0	637775
UGT88C4	0	637775
UGT74H6	1	637775
UGT75E3	0	637775
At_72E1	0	15541
At_89C1	0	15541
At_85A5	0	15541
At_85A4	0	15541
At_71B8	0	15541
At_76E4	0	15541
At_76E2	0	15541
At_76E1	0	15541
At_76E11	0	15541
At_72C1	0	15541
At_89B1	0	15541
At_74F1	0	15541
At_72E2	0	15541
At_72E3	0	15541
At_71C3	0	15541
At_71C4	0	15541
At_71B1	0	15541
At_78D2	0	15541
At_71B6	0	15541
At_73B1	0	15541
At_88A1	0	15541
At_73B5	0	15541
At_76E12	0	15541
At_72D1	0	15541
At_73C5	0	15541
At_73C6	0	15541
At_73B4	0	15541
At_73C4	0	6288
At_78D1	0	6288
At_73B2	0	6288
At_72E1	0	6288
At_89C1	0	6288
At_85A5	0	6288
At_85A4	0	6288
At_71B8	0	6288
At_76E4	0	6288
At_76E2	0	6288
At_76E1	0	6288
At_71C5	0	6288
At_72B3	0	6288
At_76E11	0	6288
At_75D1	0	6288
At_72C1	0	6288
At_84B2	0	6288
At_71C1	0	6288
At_71C2	0	6288
At_89B1	0	6288
At_74F1	0	6288
At_72E2	0	6288
At_72E3	0	6288
At_71C3	0	6288
At_71C4	0	6288
At_71B1	0	6288
At_73B3	0	6288
At_78D2	0	6288
At_71B6	0	6288
At_73B1	0	6288
At_71B5	0	6288
At_88A1	0	6288
At_73C3	0	6288
At_73B5	0	6288
At_76E12	0	6288
VVGT1	0	6288
At_72D1	0	6288
At_74B1	0	6288
At_73C5	0	6288
At_73C6	0	6288
At_73C1	0	6288
At_73B4	0	6288
At_74F2	0	6288
At_84A3	0	6288
At_84A4	0	6288
At_84B1	0	6288
At_84A2	0	6288
At_84A1	0	6288
At_75B1	0	6288
At_73C4	0	449093
At_78D1	0	449093
At_76E5	0	449093
At_73C7	0	449093
At_73B2	0	449093
At_76C4	0	449093
At_72E1	0	449093
At_89C1	0	449093
At_85A5	0	449093
At_85A4	0	449093
At_71B8	0	449093
At_76E4	0	449093
At_76E2	0	449093
At_76E1	0	449093
At_71C5	0	449093
At_72B3	0	449093
At_76E11	0	449093
At_75D1	0	449093
At_72C1	0	449093
At_84B2	0	449093
At_71C1	0	449093
At_71C2	0	449093
At_89B1	0	449093
At_74F1	0	449093
At_72E2	0	449093
At_72E3	0	449093
At_71C3	0	449093
At_71C4	0	449093
At_71B1	0	449093
At_73B3	0	449093
At_78D2	0	449093
At_71B6	0	449093
At_71B5	0	449093
At_88A1	0	449093
At_73C3	0	449093
At_73B5	0	449093
At_76E12	0	449093
VVGT1	0	449093
At_72D1	0	449093
At_74B1	0	449093
At_73C5	0	449093
At_73C6	0	449093
At_73C1	0	449093
At_73B4	0	449093
At_84A3	0	449093
At_84B1	0	449093
At_84A2	0	449093
At_84A1	0	449093
At_75B1	0	449093
OleD	0	439533
At_73C4	0	439533
At_78D1	0	439533
At_73C7	0	439533
At_73B2	0	439533
At_76C4	0	439533
At_72E1	0	439533
At_89C1	0	439533
At_85A5	0	439533
At_85A4	0	439533
At_71B8	0	439533
At_76E4	0	439533
At_76E2	0	439533
At_76E1	0	439533
At_71C5	0	439533
At_72B3	0	439533
At_76E11	0	439533
At_75D1	0	439533
At_72C1	0	439533
At_84B2	0	439533
At_71C1	1	439533
At_71C2	0	439533
At_89B1	0	439533
At_74F1	0	439533
At_72E2	0	439533
At_72E3	0	439533
At_71C3	1	439533
At_71C4	1	439533
At_71B1	1	439533
At_73B3	1	439533
At_78D2	1	439533
At_71B6	1	439533
At_73B1	1	439533
At_71B5	1	439533
At_88A1	1	439533
At_73C3	1	439533
At_73B5	1	439533
VVGT1	1	439533
At_72D1	1	439533
At_74B1	1	439533
At_73C5	1	439533
At_73C6	1	439533
At_73C1	1	439533
At_73B4	1	439533
At_74F2	0	439533
At_84A3	0	439533
At_84A4	1	439533
At_84B1	1	439533
At_84A2	1	439533
At_84A1	1	439533
At_75B1	1	439533
UGT71G1	1	439533
UGT78G1	1	439533
UGT72B10	0	439533
UGT74P1	0	439533
UGT73A10	1	439533
UGT74N1	0	439533
UGT75L2	1	439533
UGT85A20	0	439533
UGT73Q1	0	439533
UGT73A12	1	439533
UGT86A5	0	439533
UGT94E2	0	439533
UGT84C2	1	439533
UGT85B2	0	439533
UGT74H5	1	439533
UGT88C4	0	439533
UGT74H6	0	439533
UGT75E3	1	439533
At_78D1	0	8629
At_76E5	0	8629
At_73C7	0	8629
At_73B2	0	8629
At_72E1	0	8629
At_89C1	0	8629
At_85A5	0	8629
At_85A4	0	8629
At_71B8	1	8629
At_76E4	0	8629
At_76E2	0	8629
At_76E1	1	8629
At_71C5	1	8629
At_72B3	0	8629
At_76E11	0	8629
At_75D1	0	8629
At_72C1	0	8629
At_72B1	1	8629
At_84B2	0	8629
At_71C1	0	8629
At_71C2	1	8629
At_89B1	1	8629
At_74F1	0	8629
At_72E2	0	8629
At_72E3	0	8629
At_71C3	1	8629
At_71C4	1	8629
At_71B1	1	8629
At_73B3	1	8629
At_78D2	1	8629
At_71B6	0	8629
At_73B1	1	8629
At_88A1	1	8629
At_73C3	1	8629
At_73B5	0	8629
At_76E12	1	8629
VVGT1	1	8629
At_72D1	0	8629
At_74B1	0	8629
At_73C5	1	8629
At_73C6	1	8629
At_73C1	0	8629
At_73B4	1	8629
At_74F2	1	8629
At_84A3	0	8629
At_84A4	0	8629
At_84B1	0	8629
At_84A2	0	8629
At_84A1	0	8629
At_75B1	0	8629
At_78D1	1	18068
At_76E5	0	18068
At_73C7	0	18068
At_73B2	0	18068
At_72E1	0	18068
At_89C1	0	18068
At_85A5	0	18068
At_85A4	0	18068
At_71B8	1	18068
At_76E4	0	18068
At_76E2	0	18068
At_76E1	0	18068
At_71C5	1	18068
At_72B3	1	18068
At_76E11	0	18068
At_75D1	0	18068
At_72C1	0	18068
At_72B1	0	18068
At_84B2	0	18068
At_71C1	0	18068
At_71C2	1	18068
At_74F1	1	18068
At_72E2	0	18068
At_72E3	0	18068
At_71C3	1	18068
At_71C4	1	18068
At_71B1	1	18068
At_73B3	1	18068
At_78D2	1	18068
At_71B6	0	18068
At_73B1	1	18068
At_88A1	1	18068
At_73C3	0	18068
At_73B5	0	18068
At_76E12	0	18068
VVGT1	1	18068
At_72D1	0	18068
At_74B1	0	18068
At_73C5	1	18068
At_73C1	0	18068
At_73B4	1	18068
At_74F2	1	18068
At_84A3	0	18068
At_84A4	0	18068
At_84B1	0	18068
At_84A2	1	18068
At_84A1	0	18068
At_75B1	0	18068
At_73C4	1	8629
At_78D1	1	8629
At_76E5	1	8629
At_73C7	1	8629
At_73B2	1	8629
At_76C4	1	8629
At_72E1	1	8629
At_89C1	1	8629
At_85A5	1	8629
At_85A4	1	8629
At_76E4	1	8629
At_76E2	1	8629
At_72B3	1	8629
At_76E11	1	8629
At_75D1	1	8629
At_72C1	1	8629
At_84B2	1	8629
At_71C1	1	8629
At_74F1	1	8629
At_72E2	1	8629
At_72E3	1	8629
At_71B6	1	8629
At_71B5	1	8629
At_73B5	1	8629
At_72D1	1	8629
At_74B1	1	8629
At_73C1	1	8629
At_84A3	1	8629
At_84A4	1	8629
At_84B1	1	8629
At_84A2	1	8629
At_84A1	1	8629
At_75B1	1	8629
At_78D1	0	445675
At_76E5	0	445675
At_73C7	0	445675
At_73B2	0	445675
At_72E1	0	445675
At_89C1	0	445675
At_85A5	0	445675
At_85A4	0	445675
At_71B8	0	445675
At_76E4	0	445675
At_76E2	0	445675
At_76E1	1	445675
At_71C5	0	445675
At_72B3	0	445675
At_76E11	1	445675
At_75D1	0	445675
At_72C1	0	445675
At_72B1	0	445675
At_84B2	0	445675
At_71C1	0	445675
At_71C2	0	445675
At_89B1	1	445675
At_74F1	1	445675
At_72E2	0	445675
At_72E3	0	445675
At_71C3	0	445675
At_71C4	1	445675
At_71B1	0	445675
At_73B3	1	445675
At_71B6	0	445675
At_73B1	1	445675
At_88A1	0	445675
At_73C3	0	445675
At_73B5	0	445675
At_76E12	1	445675
VVGT1	1	445675
At_72D1	0	445675
At_74B1	0	445675
At_73C5	1	445675
At_73C6	1	445675
At_73C1	0	445675
At_73B4	1	445675
At_74F2	0	445675
At_84A3	0	445675
At_84A4	0	445675
At_84B1	1	445675
At_84A2	1	445675
At_84A1	0	445675
At_75B1	0	445675
At_78D1	0	448873
At_76E5	0	448873
At_73C7	0	448873
At_73B2	0	448873
At_72E1	0	448873
At_89C1	0	448873
At_85A5	0	448873
At_85A4	0	448873
At_71B8	0	448873
At_76E4	0	448873
At_76E2	0	448873
At_76E1	0	448873
At_71C5	0	448873
At_72B3	0	448873
At_76E11	0	448873
At_75D1	0	448873
At_72C1	0	448873
At_72B1	0	448873
At_84B2	0	448873
At_71C1	0	448873
At_71C2	0	448873
At_89B1	0	448873
At_74F1	0	448873
At_72E2	0	448873
At_72E3	0	448873
At_71C3	0	448873
At_71C4	0	448873
At_71B1	0	448873
At_73B3	1	448873
At_78D2	1	448873
At_71B6	0	448873
At_73B1	1	448873
At_88A1	0	448873
At_73C3	0	448873
At_73B5	0	448873
At_76E12	0	448873
VVGT1	1	448873
At_72D1	0	448873
At_74B1	0	448873
At_73B4	0	448873
At_74F2	0	448873
At_84A3	0	448873
At_84A4	0	448873
At_84B1	0	448873
At_84A2	0	448873
At_84A1	0	448873
At_75B1	0	448873
At_78D1	1	49852436
At_76E5	0	49852436
At_73C7	0	49852436
At_73B2	0	49852436
At_72E1	0	49852436
At_89C1	1	49852436
At_85A5	0	49852436
At_85A4	0	49852436
At_71B8	0	49852436
At_76E4	0	49852436
At_76E2	0	49852436
At_76E1	0	49852436
At_71C5	0	49852436
At_72B3	0	49852436
At_76E11	0	49852436
At_75D1	0	49852436
At_72C1	0	49852436
At_72B1	0	49852436
At_84B2	0	49852436
At_71C1	0	49852436
At_71C2	0	49852436
At_89B1	0	49852436
At_74F1	0	49852436
At_72E2	0	49852436
At_72E3	0	49852436
At_71C3	0	49852436
At_71C4	0	49852436
At_71B1	0	49852436
At_78D2	0	49852436
At_71B6	0	49852436
At_73B1	0	49852436
At_88A1	0	49852436
At_73C3	0	49852436
At_73B5	0	49852436
At_76E12	0	49852436
VVGT1	0	49852436
At_72D1	0	49852436
At_74B1	0	49852436
At_73C5	1	49852436
At_73C6	1	49852436
At_73C1	0	49852436
At_73B4	0	49852436
At_74F2	0	49852436
At_84A3	0	49852436
At_84A4	0	49852436
At_84B1	0	49852436
At_84A2	0	49852436
At_84A1	0	49852436
At_75B1	0	49852436
At_78D1	1	19235
At_76E5	0	19235
At_73C7	0	19235
At_73B2	0	19235
At_72E1	0	19235
At_89C1	1	19235
At_85A5	0	19235
At_85A4	0	19235
At_71B8	0	19235
At_76E4	0	19235
At_76E2	0	19235
At_76E1	0	19235
At_71C5	1	19235
At_72B3	1	19235
At_76E11	0	19235
At_75D1	0	19235
At_72C1	0	19235
At_72B1	0	19235
At_84B2	0	19235
At_71C2	1	19235
At_89B1	1	19235
At_72E3	0	19235
At_71C3	1	19235
At_71C4	1	19235
At_71B1	1	19235
At_73B3	1	19235
At_78D2	1	19235
At_71B6	0	19235
At_73B1	1	19235
At_88A1	1	19235
At_73C3	1	19235
At_76E12	0	19235
VVGT1	1	19235
At_72D1	0	19235
At_74B1	1	19235
At_73C5	1	19235
At_73C6	1	19235
At_73C1	1	19235
At_73B4	1	19235
At_74F2	0	19235
At_84A3	0	19235
At_84A4	0	19235
At_84B1	1	19235
At_84A1	0	19235
At_75B1	0	19235
At_73C4	0	5281426
At_78D1	0	5281426
At_76E5	0	5281426
At_73C7	0	5281426
At_73B2	0	5281426
At_72E1	0	5281426
At_89C1	0	5281426
At_85A5	0	5281426
At_85A4	0	5281426
At_71B8	0	5281426
At_76E4	0	5281426
At_76E2	0	5281426
At_76E1	0	5281426
At_71C5	0	5281426
At_72B3	0	5281426
At_76E11	1	5281426
At_75D1	0	5281426
At_72C1	0	5281426
At_72B1	1	5281426
At_71C1	0	5281426
At_71C2	0	5281426
At_89B1	0	5281426
At_74F1	0	5281426
At_72E2	0	5281426
At_72E3	0	5281426
At_71C3	0	5281426
At_71B1	1	5281426
At_73B3	0	5281426
At_73B1	1	5281426
At_71B5	0	5281426
At_88A1	0	5281426
At_73C3	0	5281426
At_73B5	0	5281426
VVGT1	1	5281426
At_72D1	0	5281426
At_73C6	1	5281426
At_73C1	0	5281426
At_73B4	0	5281426
At_74F2	1	5281426
At_84A4	0	5281426
At_84B1	0	5281426
At_84A2	1	5281426
At_84A1	1	5281426
At_75B1	1	5281426
UGT71G1	0	5281426
UGT78G1	0	5281426
UGT72B10	0	5281426
UGT74P1	0	5281426
UGT73A10	0	5281426
UGT74N1	0	5281426
UGT75L2	0	5281426
UGT85A20	0	5281426
UGT73Q1	0	5281426
UGT73A12	0	5281426
UGT86A5	0	5281426
UGT94E2	0	5281426
UGT84C2	1	5281426
UGT85B2	0	5281426
UGT74H5	1	5281426
UGT88C4	0	5281426
UGT74H6	1	5281426
UGT75E3	1	5281426
OleD	0	14969
UGT71G1	0	449093
UGT78G1	0	449093
UGT72B10	0	449093
UGT74P1	1	449093
UGT73A10	1	449093
UGT74N1	0	449093
UGT75L2	0	449093
UGT85A20	0	449093
UGT73Q1	0	449093
UGT73A12	1	449093
UGT86A5	0	449093
UGT94E2	0	449093
UGT84C2	0	449093
UGT85B2	1	449093
UGT74H5	0	449093
UGT88C4	0	449093
UGT74H6	1	449093
UGT75E3	1	449093
OleD	1	5328791
UGT71G1	0	5328791
UGT78G1	0	5328791
UGT72B10	0	5328791
UGT74P1	0	5328791
UGT73A10	1	5328791
UGT74N1	0	5328791
UGT75L2	0	5328791
UGT85A20	0	5328791
UGT73Q1	0	5328791
UGT73A12	1	5328791
UGT86A5	0	5328791
UGT94E2	0	5328791
UGT84C2	1	5328791
UGT85B2	0	5328791
UGT74H5	0	5328791
UGT88C4	0	5328791
UGT74H6	0	5328791
UGT75E3	0	5328791
At_73C4	0	5328791
At_78D1	0	5328791
At_73B2	0	5328791
At_72E1	0	5328791
At_89C1	0	5328791
At_85A5	0	5328791
At_85A4	0	5328791
At_71B8	0	5328791
At_76E4	0	5328791
At_76E2	0	5328791
At_76E1	0	5328791
At_71C5	0	5328791
At_72B3	0	5328791
At_76E11	0	5328791
At_75D1	0	5328791
At_72C1	0	5328791
At_72B1	0	5328791
At_84B2	0	5328791
At_71C1	0	5328791
At_71C2	0	5328791
At_89B1	0	5328791
At_74F1	0	5328791
At_72E2	0	5328791
At_72E3	0	5328791
At_71C3	0	5328791
At_71C4	0	5328791
At_71B1	0	5328791
At_73B3	0	5328791
At_78D2	0	5328791
At_71B6	0	5328791
At_73B1	0	5328791
At_71B5	0	5328791
At_88A1	0	5328791
At_73C3	0	5328791
At_73B5	0	5328791
At_76E12	0	5328791
VVGT1	0	5328791
At_72D1	0	5328791
At_74B1	0	5328791
At_73C5	0	5328791
At_73C6	0	5328791
At_73C1	0	5328791
At_73B4	0	5328791
At_74F2	0	5328791
At_84A3	0	5328791
At_84A4	0	5328791
At_84B1	0	5328791
At_84A2	0	5328791
UGT71G1	0	19212
UGT78G1	0	19212
UGT71G1	0	222284
UGT78G1	0	222284
UGT72B10	0	222284
UGT74P1	0	222284
UGT73A10	0	222284
UGT74N1	0	222284
UGT75L2	0	222284
UGT85A20	0	222284
UGT73Q1	0	222284
UGT73A12	0	222284
UGT86A5	0	222284
UGT94E2	0	222284
UGT84C2	0	222284
UGT85B2	0	222284
UGT74H5	0	222284
UGT88C4	0	222284
UGT74H6	0	222284
UGT75E3	0	222284
OleD	1	5281605
OleD	0	444539
At_78D1	0	443210
At_76E5	0	443210
At_73C7	0	443210
At_73B2	0	443210
At_72E1	0	443210
At_89C1	0	443210
At_85A5	0	443210
At_85A4	0	443210
At_71B8	0	443210
At_76E4	0	443210
At_76E2	0	443210
At_76E1	0	443210
At_71C5	0	443210
At_72B3	0	443210
At_76E11	0	443210
At_75D1	0	443210
At_72C1	0	443210
At_72B1	0	443210
At_84B2	1	443210
At_71C1	0	443210
At_89B1	0	443210
At_72E2	0	443210
At_72E3	0	443210
At_71C3	0	443210
At_71C4	0	443210
At_71B1	0	443210
At_73B3	1	443210
At_78D2	0	443210
At_71B6	0	443210
At_73B1	1	443210
At_88A1	0	443210
At_73C3	0	443210
At_73B5	1	443210
At_76E12	0	443210
VVGT1	1	443210
At_72D1	0	443210
At_74B1	0	443210
At_73C5	0	443210
At_73C6	1	443210
At_73C1	0	443210
At_73B4	0	443210
At_74F2	1	443210
At_84A3	0	443210
At_84A4	1	443210
At_84B1	0	443210
At_84A2	1	443210
At_84A1	1	443210
At_75B1	1	443210
At_78D1	0	49852346
At_76E5	0	49852346
At_73C7	0	49852346
At_73B2	0	49852346
At_72E1	0	49852346
At_89C1	1	49852346
At_85A5	0	49852346
At_85A4	0	49852346
At_71B8	0	49852346
At_76E4	0	49852346
At_76E2	0	49852346
At_76E1	0	49852346
At_71C5	0	49852346
At_72B3	0	49852346
At_76E11	0	49852346
At_75D1	0	49852346
At_72C1	0	49852346
At_72B1	0	49852346
At_84B2	0	49852346
At_71C1	0	49852346
At_71C2	0	49852346
At_89B1	0	49852346
At_74F1	0	49852346
At_72E2	0	49852346
At_72E3	0	49852346
At_71C3	0	49852346
At_71C4	0	49852346
At_71B1	0	49852346
At_73B3	0	49852346
At_78D2	0	49852346
At_71B6	0	49852346
At_73B1	0	49852346
At_88A1	0	49852346
At_73C3	0	49852346
At_73B5	0	49852346
At_76E12	0	49852346
VVGT1	0	49852346
At_72D1	0	49852346
At_74B1	0	49852346
At_73C6	0	49852346
At_73C1	0	49852346
At_73B4	0	49852346
At_74F2	0	49852346
At_84A3	0	49852346
At_84A4	0	49852346
At_84B1	0	49852346
At_84A2	0	49852346
At_84A1	0	49852346
At_75B1	0	49852346
At_78D1	1	122707150
At_76E5	0	122707150
At_73C7	0	122707150
At_73B2	0	122707150
At_72E1	0	122707150
At_89C1	0	122707150
At_85A5	0	122707150
At_85A4	0	122707150
At_71B8	0	122707150
At_76E4	0	122707150
At_76E2	0	122707150
At_76E1	0	122707150
At_71C5	0	122707150
At_76E11	0	122707150
At_75D1	0	122707150
At_72C1	0	122707150
At_72B1	0	122707150
At_84B2	0	122707150
At_71C2	0	122707150
At_89B1	1	122707150
At_74F1	0	122707150
At_72E2	0	122707150
At_72E3	0	122707150
At_71C3	0	122707150
At_71C4	0	122707150
At_71B1	0	122707150
At_73B3	1	122707150
At_78D2	1	122707150
At_71B6	0	122707150
At_73B1	1	122707150
At_88A1	1	122707150
At_73C3	0	122707150
At_73B5	0	122707150
At_76E12	0	122707150
VVGT1	1	122707150
At_72D1	0	122707150
At_74B1	0	122707150
At_73C5	1	122707150
At_73C6	1	122707150
At_73C1	0	122707150
At_73B4	1	122707150
At_74F2	0	122707150
At_84A3	0	122707150
At_84A4	0	122707150
At_84B1	0	122707150
At_84A2	1	122707150
At_84A1	0	122707150
At_75B1	0	122707150
OleD	0	107126
OleD	1	5281416
OleD	1	5281614
OleD	0	6466
OleD	0	5793
OleD	0	802
OleD	1	5280863
OleD	0	3830
OleD	1	5280445
UGT71G1	0	54675769
UGT78G1	0	54675769
UGT72B10	0	54675769
UGT74P1	0	54675769
UGT73A10	0	54675769
UGT74N1	0	54675769
UGT75L2	0	54675769
UGT85A20	0	54675769
UGT73Q1	0	54675769
UGT73A12	0	54675769
UGT86A5	0	54675769
UGT94E2	0	54675769
UGT84C2	0	54675769
UGT85B2	0	54675769
UGT74H5	0	54675769
UGT88C4	1	54675769
UGT74H6	0	54675769
UGT75E3	0	54675769
OleD	1	5280343
OleD	1	637775
UGT71G1	0	65727
UGT78G1	0	65727
UGT72B10	0	65727
UGT74P1	0	65727
UGT73A10	0	65727
UGT74N1	0	65727
UGT75L2	0	65727
UGT85A20	0	65727
UGT73Q1	0	65727
UGT73A12	0	65727
UGT86A5	0	65727
UGT94E2	0	65727
UGT84C2	0	65727
UGT85B2	0	65727
UGT74H5	0	65727
UGT88C4	0	65727
UGT74H6	0	65727
UGT75E3	0	65727
UGT71G1	0	15541
UGT78G1	0	15541
UGT72B10	0	15541
UGT74P1	0	15541
UGT73A10	0	15541
UGT74N1	0	15541
UGT75L2	0	15541
UGT85A20	0	15541
UGT73Q1	0	15541
UGT73A12	0	15541
UGT86A5	0	15541
UGT94E2	0	15541
UGT84C2	0	15541
UGT85B2	0	15541
UGT74H5	0	15541
UGT88C4	0	15541
UGT74H6	0	15541
UGT75E3	0	15541
OleD	0	6288
At_85A5	1	449093
At_72B1	0	449093
At_73B1	0	449093
At_73C5	1	449093
At_73C1	1	449093
At_74F2	0	449093
At_84A4	0	449093
OleD	0	449093
OleD	1	5281426
At_72E3	0	261393
MiCGTb	0	77793
TaCGT2-A/UGT708A15	0	15956
PgCGT1/UGT708A44	0	64802
At_84A4	0	592453
At_75D1	0	3720160
UGT78G1	0	4175
Fe_72B19	0	213728
UGT73C1	0	7127
Zm_51683	0	237447
